,Quarter,Sharpe,ID
1,2013Q2,-0.290452642651,115242
2,2013Q3,-0.0128401081591,115242
3,2013Q4,0.182616296898,115242
4,2014Q1,-0.0583232461802,115242
5,2014Q2,0.329507212675,115242
6,2014Q3,-0.164070926529,115242
7,2014Q4,-0.0353727269194,115242
8,2015Q1,0.132988270588,115242
9,2015Q2,-0.278034333605,115242
10,2015Q3,-0.166413044749,115242
11,2015Q4,-0.262472175343,115242
12,2016Q1,-0.271900955333,115242
13,2016Q2,0.243299825521,115242
14,2016Q3,0.270173002625,115242
15,2016Q4,-0.626967101695,115242
16,2017Q1,-0.233173467235,115242
17,2017Q2,-0.0165351560187,115242
18,2017Q3,-0.155133968302,115242
19,2017Q4,0.0599476849411,115242
0,2013Q1,0.267987805381,103167
1,2013Q2,-0.251997852434,103167
2,2013Q3,0.56031515846,103167
3,2013Q4,0.268061798525,103167
4,2014Q1,0.241080783614,103167
5,2014Q2,-0.154938604129,103167
6,2014Q3,0.386877008162,103167
7,2014Q4,-0.0488691312103,103167
8,2015Q1,0.229294345202,103167
9,2015Q2,-0.238691176152,103167
10,2015Q3,-0.211420176636,103167
11,2015Q4,-0.0718707614284,103167
12,2016Q1,-0.221654829533,103167
13,2016Q2,0.175314402127,103167
14,2016Q3,-0.377090017737,103167
15,2016Q4,-0.288782954843,103167
16,2017Q1,0.068386944121,103167
17,2017Q2,-0.0470672606121,103167
18,2017Q3,-0.0806937762786,103167
19,2017Q4,0.204367189689,103167
0,2013Q1,-0.198596543216,100644
1,2013Q2,0.325446227956,100644
2,2013Q3,0.227115015089,100644
3,2013Q4,0.45481586981,100644
4,2014Q1,0.434350892638,100644
5,2014Q2,0.0916777626113,100644
6,2014Q3,1.22165820579,100644
7,2014Q4,0.705639695938,100644
8,2015Q1,0.0857625981414,100644
9,2015Q2,0.278350085459,100644
10,2015Q3,0.251537617125,100644
11,2015Q4,0.0541722601866,100644
12,2016Q1,-0.596034648397,100644
13,2016Q2,-0.18197077178,100644
14,2016Q3,0.234249023903,100644
15,2016Q4,-0.329836016678,100644
16,2017Q1,-0.256143045948,100644
17,2017Q2,-0.386784410381,100644
18,2017Q3,-0.331890646368,100644
19,2017Q4,0.0656563294111,100644
0,2013Q1,-0.254303989608,100807
1,2013Q2,0.294844085462,100807
2,2013Q3,0.206123122932,100807
3,2013Q4,0.309355262876,100807
4,2014Q1,0.300015318093,100807
5,2014Q2,0.0461314027942,100807
6,2014Q3,0.948510657745,100807
7,2014Q4,0.525584231354,100807
8,2015Q1,0.409928787976,100807
9,2015Q2,0.191792287575,100807
10,2015Q3,0.0979319583492,100807
11,2015Q4,-0.183351359724,100807
12,2016Q1,-0.50697610764,100807
13,2016Q2,-0.210919534703,100807
14,2016Q3,0.306206959139,100807
15,2016Q4,-0.278816247275,100807
16,2017Q1,-0.238916337837,100807
17,2017Q2,-0.253354270855,100807
18,2017Q3,-0.222718474964,100807
19,2017Q4,0.0984173640504,100807
0,2013Q1,-0.254054198586,118759
1,2013Q2,0.138009435174,118759
2,2013Q3,0.0501591684714,118759
3,2013Q4,0.244614222608,118759
4,2014Q1,0.372061909303,118759
5,2014Q2,0.0952874217611,118759
6,2014Q3,0.659381307963,118759
7,2014Q4,0.484689032087,118759
8,2015Q1,0.216101978088,118759
9,2015Q2,0.0444371502689,118759
10,2015Q3,0.26643784838,118759
11,2015Q4,0.0867366587098,118759
12,2016Q1,-0.417829425467,118759
13,2016Q2,-0.189012186366,118759
14,2016Q3,0.227304565437,118759
15,2016Q4,-0.055742533,118759
16,2017Q1,-0.25690258183,118759
17,2017Q2,-0.214620639863,118759
18,2017Q3,-0.0977111662736,118759
19,2017Q4,0.192843178088,118759
0,2013Q1,0.0,140452
1,2013Q2,0.0,140452
2,2013Q3,0.0,140452
3,2013Q4,0.0,140452
4,2014Q1,0.0,140452
5,2014Q2,0.0,140452
6,2014Q3,0.0,140452
7,2014Q4,0.0,140452
8,2015Q1,0.0,140452
9,2015Q2,0.0,140452
10,2015Q3,0.0,140452
11,2015Q4,0.0,140452
12,2016Q1,0.0,140452
13,2016Q2,0.0,140452
14,2016Q3,0.0,140452
15,2016Q4,0.0,140452
16,2017Q1,0.150397214725,140452
17,2017Q2,0.232139603727,140452
18,2017Q3,0.13274654305,140452
19,2017Q4,0.151637126793,140452
0,2013Q1,0.0,132997
1,2013Q2,0.0,132997
2,2013Q3,0.0,132997
3,2013Q4,0.0,132997
4,2014Q1,0.0,132997
5,2014Q2,0.0,132997
6,2014Q3,0.0,132997
7,2014Q4,,132997
8,2015Q1,,132997
9,2015Q2,,132997
10,2015Q3,,132997
11,2015Q4,,132997
12,2016Q1,,132997
