,Quarter,NAV,ID
2,2013Q3,0.141603171447,115294
3,2013Q4,0.218607633672,115294
4,2014Q1,0.0894966837804,115294
5,2014Q2,-0.0754876647397,115294
6,2014Q3,0.147772666736,115294
7,2014Q4,0.0858921146152,115294
8,2015Q1,0.0438160414115,115294
9,2015Q2,-0.117148468013,115294
10,2015Q3,0.0408191103938,115294
11,2015Q4,0.00683949806481,115294
12,2016Q1,-0.0579713629272,115294
13,2016Q2,0.00813329164588,115294
14,2016Q3,-0.0483960583612,115294
15,2016Q4,-0.0325531084194,115294
16,2017Q1,-0.00215281627929,115294
17,2017Q2,-0.0536425845441,115294
18,2017Q3,0.0116100981274,115294
19,2017Q4,0.0773953956409,115294
0,2013Q1,0.0,135797
1,2013Q2,0.0,135797
2,2013Q3,0.0,135797
3,2013Q4,0.0,135797
4,2014Q1,0.0,135797
5,2014Q2,0.0,135797
6,2014Q3,0.0,135797
7,2014Q4,0.0,135797
8,2015Q1,0.0,135797
9,2015Q2,0.0,135797
10,2015Q3,0.0,135797
11,2015Q4,-0.00104435959707,135797
12,2016Q1,-0.000460480161968,135797
13,2016Q2,0.0309182055265,135797
14,2016Q3,-0.0610402230472,135797
15,2016Q4,-0.0596813738193,135797
16,2017Q1,0.0219887975225,135797
17,2017Q2,-0.00541040045189,135797
18,2017Q3,0.0332671102305,135797
19,2017Q4,0.0777186004172,135797
0,2013Q1,-0.0161702655878,119782
1,2013Q2,0.068363787104,119782
2,2013Q3,0.0527591919695,119782
3,2013Q4,0.0885705996981,119782
4,2014Q1,0.0855385055728,119782
5,2014Q2,0.0298313563552,119782
6,2014Q3,0.210158564312,119782
7,2014Q4,0.128894739404,119782
8,2015Q1,0.100239052868,119782
9,2015Q2,0.095838476218,119782
10,2015Q3,0.0573267888192,119782
11,2015Q4,0.0265037158229,119782
12,2016Q1,-0.0763722843488,119782
13,2016Q2,-0.0108005168148,119782
14,2016Q3,0.0552006338135,119782
15,2016Q4,-0.0339913661761,119782
16,2017Q1,-0.0230621004922,119782
17,2017Q2,-0.0435250035069,119782
18,2017Q3,-0.034583066359,119782
19,2017Q4,0.0285811690697,119782
0,2013Q1,0.119225807919,100643
1,2013Q2,-0.0581366152855,100643
2,2013Q3,0.064080569721,100643
3,2013Q4,0.0719649987717,100643
4,2014Q1,0.0991952257343,100643
5,2014Q2,-0.0401496502326,100643
6,2014Q3,0.145117628384,100643
7,2014Q4,0.0998316762999,100643
8,2015Q1,0.0837665434412,100643
9,2015Q2,-0.0710666014,100643
10,2015Q3,-0.155785728803,100643
11,2015Q4,0.00902645469157,100643
12,2016Q1,-0.0368993683065,100643
13,2016Q2,0.033968592103,100643
14,2016Q3,-0.00335593088444,100643
15,2016Q4,-0.0469041544606,100643
16,2017Q1,0.0191646572271,100643
17,2017Q2,-0.0182117437917,100643
18,2017Q3,0.0124039097029,100643
19,2017Q4,0.0624877778491,100643
0,2013Q1,0.0,130498
1,2013Q2,0.0,130498
2,2013Q3,0.0,130498
3,2013Q4,0.0,130498
4,2014Q1,0.0,130498
5,2014Q2,0.0,130498
6,2014Q3,0.0236132325146,130498
7,2014Q4,0.0457912328985,130498
8,2015Q1,0.0408576134542,130498
9,2015Q2,-0.020340951948,130498
10,2015Q3,-0.0118183259485,130498
11,2015Q4,-0.0351192937676,130498
12,2016Q1,-0.0894404321538,130498
13,2016Q2,0.0709122714327,130498
14,2016Q3,0.0844815915723,130498
15,2016Q4,-0.019265023338,130498
16,2017Q1,0.0460468248507,130498
17,2017Q2,0.085708073027,130498
18,2017Q3,0.036953520723,130498
19,2017Q4,0.0384893206801,130498
0,2013Q1,0.0,140453
1,2013Q2,0.0,140453
2,2013Q3,0.0,140453
3,2013Q4,0.0,140453
4,2014Q1,0.0,140453
5,2014Q2,0.0,140453
6,2014Q3,0.0,140453
7,2014Q4,0.0,140453
8,2015Q1,0.0,140453
9,2015Q2,0.0,140453
10,2015Q3,0.0,140453
11,2015Q4,0.0,140453
12,2016Q1,0.0,140453
13,2016Q2,0.0,140453
14,2016Q3,0.0,140453
15,2016Q4,0.0,140453
16,2017Q1,0.051276569727,140453
17,2017Q2,0.0672325269906,140453
18,2017Q3,0.0453221680064,140453
19,2017Q4,0.049985196896,140453
0,2013Q1,-0.0216653614674,119160
1,2013Q2,-0.0111484242533,119160
2,2013Q3,0.00327379122707,119160
3,2013Q4,0.0701224176579,119160
4,2014Q1,0.0264497270489,119160
5,2014Q2,0.111566591923,119160
6,2014Q3,0.111871957176,119160
7,2014Q4,0.0575978457768,119160
8,2015Q1,0.0823711075696,119160
9,2015Q2,-0.0184038796735,119160
10,2015Q3,0.021253088923,119160
11,2015Q4,-0.0265854328261,119160
12,2016Q1,-0.061393952644,119160
13,2016Q2,0.0668012103875,119160
14,2016Q3,0.0949580407099,119160
15,2016Q4,-0.0226417784063,119160
16,2017Q1,0.0376582441204,119160
17,2017Q2,0.0814822612868,119160
18,2017Q3,0.0539165416842,119160
19,2017Q4,0.0391783160213,119160
0,2013Q1,0.0793671571864,100363
1,2013Q2,-0.0592865568595,100363
2,2013Q3,0.14159781432,100363
3,2013Q4,0.218596725157,100363
4,2014Q1,0.116866103194,100363
5,2014Q2,-0.0340989211296,100363
6,2014Q3,0.147779007003,100363
7,2014Q4,0.0859578343963,100363
8,2015Q1,0.0719588907737,100363
9,2015Q2,-0.0604374997355,100363
10,2015Q3,0.0408530779762,100363
11,2015Q4,0.00683779642891,100363
12,2016Q1,-0.036448666465,100363
13,2016Q2,0.0367019168661,100363
14,2016Q3,-0.0483982160167,100363
15,2016Q4,-0.0325254762872,100363
16,2017Q1,0.0326959280251,100363
17,2017Q2,0.00693025963868,100363
18,2017Q3,0.0116036711581,100363
19,2017Q4,0.0773615261501,100363
0,2013Q1,-0.0360621982694,120663
1,2013Q2,-0.0232722317772,120663
2,2013Q3,-0.0192050316523,120663
3,2013Q4,0.0751011915711,120663
4,2014Q1,0.038101748642,120663
5,2014Q2,0.127787325851,120663
6,2014Q3,0.12119438917,120663
7,2014Q4,0.083345417937,120663
8,2015Q1,0.0687411565027,120663
9,2015Q2,-0.0306568470032,120663
10,2015Q3,-0.00334164748899,120663
11,2015Q4,-0.0228322701639,120663
12,2016Q1,-0.0701848129131,120663
13,2016Q2,0.0648918396185,120663
14,2016Q3,0.0659532834769,120663
15,2016Q4,-0.042287187273,120663
16,2017Q1,0.031096579639,120663
17,2017Q2,0.0710926744443,120663
18,2017Q3,0.0215686136825,120663
19,2017Q4,0.0316984231608,120663
0,2013Q1,0.0,132997
1,2013Q2,0.0,132997
2,2013Q3,0.0,132997
3,2013Q4,0.0,132997
4,2014Q1,0.0,132997
5,2014Q2,0.0,132997
6,2014Q3,0.0,132997
7,2014Q4,0.000508378578814,132997
8,2015Q1,0.0291228763907,132997
9,2015Q2,-0.0124604440797,132997
10,2015Q3,0.0105850295057,132997
11,2015Q4,-0.00627692635294,132997
12,2016Q1,-0.0162937767499,132997
13,2016Q2,0.0405794692858,132997
14,2016Q3,0.0790399553225,132997
15,2016Q4,-0.0193844477561,132997
16,2017Q1,0.00813803867109,132997
17,2017Q2,0.0365935588572,132997
18,2017Q3,0.00861192202527,132997
19,2017Q4,-0.00722482836418,132997
